"","iso3c","date","value","indicatorID","indicator","iso2c","country"
"1911","JAM","2016",13.1920003890991,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1912","JAM","2015",13.5109996795654,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1913","JAM","2014",13.7399997711182,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1914","JAM","2013",15.2510004043579,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1915","JAM","2012",13.9300003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1916","JAM","2011",12.6999998092651,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1917","JAM","2010",12.3660001754761,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1918","JAM","2009",11.3620004653931,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1919","JAM","2008",10.3299999237061,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1920","JAM","2007",9.74499988555908,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1921","JAM","2006",10.3249998092651,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1922","JAM","2005",11.2629995346069,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1923","JAM","2004",11.4399995803833,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1924","JAM","2003",11.7399997711182,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1925","JAM","2002",14.1909999847412,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1926","JAM","2001",14.9300003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","JM","Jamaica"
"1927","LCA","2019",20.7059993743896,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1928","LCA","2018",20.878999710083,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1929","LCA","2017",21.0690002441406,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1930","LCA","2016",21.2630004882813,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1931","LCA","2015",24.0900001525879,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1932","LCA","2014",23.1240005493164,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1933","LCA","2013",22.2099990844727,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1934","LCA","2012",19.0599994659424,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1935","LCA","2011",18.8600006103516,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1936","LCA","2010",17.121000289917,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1937","LCA","2009",15.3699998855591,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1938","LCA","2008",12.7200002670288,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1939","LCA","2007",14,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1940","LCA","2006",16,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1941","LCA","2005",18.7000007629395,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1942","LCA","2004",20.9699993133545,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1943","LCA","2003",22.1800003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1944","LCA","2002",20.3899993896484,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1945","LCA","2001",18.3339996337891,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","LC","St. Lucia"
"1946","VCT","2019",18.8810005187988,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1947","VCT","2018",18.878999710083,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1948","VCT","2017",19.0470008850098,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1949","VCT","2016",19.2169990539551,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1950","VCT","2015",19.3150005340576,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1951","VCT","2014",19.3939990997314,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1952","VCT","2013",19.5069999694824,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1953","VCT","2012",19.4729995727539,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1954","VCT","2011",19.4479999542236,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1955","VCT","2010",19.443000793457,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1956","VCT","2009",19.3159999847412,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1957","VCT","2008",18.7900009155273,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1958","VCT","2007",19.0960006713867,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1959","VCT","2006",19.5590000152588,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1960","VCT","2005",20.056999206543,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1961","VCT","2004",20.4160003662109,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1962","VCT","2003",20.7479991912842,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1963","VCT","2002",20.9720001220703,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1964","VCT","2001",21.1000003814697,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","VC","St. Vincent and the Grenadines"
"1965","SUR","2019",7.33400011062622,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1966","SUR","2018",6.99399995803833,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1967","SUR","2017",7.08099985122681,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1968","SUR","2016",7.16900014877319,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1969","SUR","2015",7.21999979019165,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1970","SUR","2014",6.94000005722046,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1971","SUR","2013",6.59999990463257,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1972","SUR","2012",8.10000038146973,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1973","SUR","2011",7.53999996185303,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1974","SUR","2010",7.15000009536743,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1975","SUR","2009",8.72000026702881,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1976","SUR","2008",8.52000045776367,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1977","SUR","2007",8.69600009918213,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1978","SUR","2006",8.97200012207031,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1979","SUR","2005",9.27499961853027,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1980","SUR","2004",9.48999977111816,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1981","SUR","2003",10.3190002441406,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1982","SUR","2002",11.1040000915527,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1983","SUR","2001",11.83899974823,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SR","Suriname"
"1984","TTO","2019",2.68600010871887,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1985","TTO","2018",2.5,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1986","TTO","2017",2.70600008964539,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1987","TTO","2016",2.97199988365173,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1988","TTO","2015",2.21099996566772,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1989","TTO","2014",2.22399997711182,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1990","TTO","2013",2.46000003814697,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1991","TTO","2012",3.45300006866455,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1992","TTO","2011",3.24799990653992,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1993","TTO","2010",3.77500009536743,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1994","TTO","2009",3.54800009727478,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1995","TTO","2008",2.39599990844727,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1996","TTO","2007",2.42899990081787,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1997","TTO","2006",2.73399996757507,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1998","TTO","2005",3.11800003051758,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"1999","TTO","2004",3.40000009536743,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"2000","TTO","2003",3.66199994087219,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"2001","TTO","2002",3.7590000629425,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"2002","TTO","2001",3.60500001907349,"SL.UEM.TOTL.ZS","Unemployment, total (% of total labor force) (modeled ILO estimate)","TT","Trinidad and Tobago"
"2003","ATG","2019",1713265138.11403,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2004","ATG","2018",1746532890.79773,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2005","ATG","2017",1506041450.08191,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2006","ATG","2016",1334081168.54156,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2007","ATG","2015",1336051621.79117,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2008","ATG","2014",633610714.735204,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2009","ATG","2013",244467362.347092,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2010","ATG","2012",233874913.255981,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2011","ATG","2011",190545902.876552,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2012","ATG","2010",284196169.300566,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2013","ATG","2009",385603868.024795,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2014","ATG","2008",556221606.906278,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2015","ATG","2007",887075221.977011,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2016","ATG","2006",930247142.631036,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2017","ATG","2005",714079034.6761,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2018","ATG","2004",644938048.164134,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2019","ATG","2003",670940923.1739,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2020","ATG","2002",328865521.948708,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2021","ATG","2001",320038305.808595,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","AG","Antigua and Barbuda"
"2022","BHS","2019",2306385117.83232,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2023","BHS","2018",1291536125.39998,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2024","BHS","2017",990886696.919941,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2025","BHS","2016",402466348.109829,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2026","BHS","2015",558164580.006449,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2027","BHS","2014",223956601.926586,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2028","BHS","2013",-31074740.3004456,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2029","BHS","2012",1257522037.12364,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2030","BHS","2011",-1938430000.717,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2031","BHS","2010",-2813467286.17818,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2032","BHS","2009",-40817809.7025604,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2033","BHS","2008",-328147871.695282,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2034","BHS","2007",-123583050.496002,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2035","BHS","2006",-166958696.722397,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2036","BHS","2005",68735531.4286957,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2037","BHS","2004",111764667.822922,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2038","BHS","2003",-144902916.265015,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2039","BHS","2002",-106422080.315521,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2040","BHS","2001",-167803502.830338,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BS","Bahamas, The"
"2041","BRB","2019",1679338318.03596,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2042","BRB","2018",1338891471.32397,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2043","BRB","2017",1753395233.34622,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2044","BRB","2016",1877370057.43518,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2045","BRB","2015",2047896166.95034,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2046","BRB","2014",1795958205.03727,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2047","BRB","2013",1582927475.76412,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2048","BRB","2012",1352213189.17798,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2049","BRB","2009",1773433266.43016,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2050","BRB","2008",1920403454.75066,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2051","BRB","2007",3065569104.31791,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2052","BRB","2006",1821632241.30688,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2053","BRB","2005",1906260845.2677,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2054","BRB","2004",1708407957.69608,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2055","BRB","2003",2031267917.00113,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2056","BRB","2002",1763039323.63178,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2057","BRB","2001",1545178626.40942,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BB","Barbados"
"2058","BLZ","2019",594209878.094205,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2059","BLZ","2018",759112168.438745,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2060","BLZ","2017",774264556.442549,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2061","BLZ","2016",900711773.200302,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2062","BLZ","2015",1043923402.24102,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2063","BLZ","2014",1191627898.90614,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2064","BLZ","2013",1028164933.72485,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2065","BLZ","2012",840837990.330696,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2066","BLZ","2011",678097797.640594,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2067","BLZ","2010",570524668.339466,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2068","BLZ","2009",513451869.794822,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2069","BLZ","2008",488456266.165259,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2070","BLZ","2007",361758049.931906,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2071","BLZ","2006",274209315.203075,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2072","BLZ","2005",251398120.515679,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2073","BLZ","2004",191747259.302513,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2074","BLZ","2003",253860387.619788,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2075","BLZ","2002",299256447.032977,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2076","BLZ","2001",310472376.450895,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","BZ","Belize"
"2077","DMA","2019",824385739.625987,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2078","DMA","2018",1127394065.11911,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2079","DMA","2017",1349996843.94078,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2080","DMA","2016",1027797795.89818,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2081","DMA","2015",686164252.412211,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2082","DMA","2014",559598530.888844,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2083","DMA","2013",468125200.597602,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2084","DMA","2012",480724003.087564,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2085","DMA","2011",394832125.240458,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2086","DMA","2010",472176611.410505,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2087","DMA","2009",486018975.261947,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2088","DMA","2008",450173455.781182,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2089","DMA","2007",437315820.705922,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2090","DMA","2006",388323883.857888,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2091","DMA","2005",323767478.286854,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2092","DMA","2004",334955802.831816,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2093","DMA","2003",275765430.187003,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2094","DMA","2002",191351552.87823,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2095","DMA","2001",95591937.7434461,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","DM","Dominica"
"2096","GRD","2019",1310045442.75417,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2097","GRD","2018",1218834098.52413,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2098","GRD","2017",945161186.376212,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2099","GRD","2016",901759443.984385,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2100","GRD","2015",757252665.404266,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2101","GRD","2014",490414618.785631,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2102","GRD","2013",271673261.692273,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2103","GRD","2012",32870994.3692517,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2104","GRD","2011",88080349.9493012,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2105","GRD","2010",164607860.513678,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2106","GRD","2009",222218345.236452,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2107","GRD","2008",215880809.604657,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2108","GRD","2007",384229287.705619,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2109","GRD","2006",394502443.381222,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2110","GRD","2005",507368509.613584,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2111","GRD","2004",681979342.112872,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2112","GRD","2003",379031146.249783,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2113","GRD","2002",299904677.288175,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2114","GRD","2001",205378380.100981,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GD","Grenada"
"2115","GUY","2019",161778728003.693,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2116","GUY","2018",135823550060.2,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2117","GUY","2017",146046380810.934,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2118","GUY","2016",150015992335.661,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2119","GUY","2015",145865591428.939,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2120","GUY","2014",162458145115.826,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2121","GUY","2013",164601477934.935,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2122","GUY","2012",182008818377.026,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
"2123","GUY","2011",155200422016.218,"FM.AST.NFRG.CN","Net foreign assets (current LCU)","GY","Guyana"
